https://spark.siue.edu/bio_fac/index.3.html	bio_fac	A-State Biology faculty to publish adventure book., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	A-State faculty using 'clickers'., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	A-State launches electronic journal of biological articles. , Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	ASU's best-kept secret: Half-million plant and animal specimens., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	ASU's teaching biology lab incorporates sophisticated technologies, approaches., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	ASU students play dolphin name game., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	Belize offers opportunities for A-State faculty, students., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	Biodiversity Center Project at Arkansas State University, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	Comment on "Genetic analysis of 16th-century whale bones prompts a revision of the impact of Basque whaling on right and bowhead whales in the western North Atlantic"., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	Group hosting roundtables to discuss changing deltas., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	History of Caribbean whaling is being written in Arkansas., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	Humboldt's Travels., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	Manatee found in Mississippi River, then lost, remains mystery with experts. , Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	More private gain than public good: whale and ambergris exploitation in 17th-century Bermuda., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	New vaccines effective against Rotavirus. , Aldemaro Romero Jr.	
